,Property ID,URL,Property Type,Address,City,State,ZIP Code,Country Code,Latitude,Longitude,Rental ID,Max Beds,Max Baths,Max Square Feet,Max Rent Price,Description
1125,190494733,/WA/Seattle/1315-NE-47th-St-98105/unit-Comm/home/190494733,6,1315 NE 47th St Unit Comm,Seattle,WA,98105,1,47.6629868,-122.3136065,32c5cd12-c97f-4d26-aa67-129509c73f1e,1,1.0,,1395.0,
1126,2088346,/WA/Seattle/5510-25th-Ave-NE-98105/apartment/2088346,5,5510 25th Ave NE,Seattle,WA,98105,1,47.6688591,-122.3002527,e77b7ef8-f7b4-4b8f-97e5-f8764a2264d6,0,1.0,400.0,1195.0,Welcome to Ravenna Court! You'll find easy access to just about everything with this conveniently located ! Featuring ground floor access with garden space. Parking is available on-site. A list of hot
1127,2078835,/WA/Seattle/5042-12th-Ave-NE-98105/apartment/2078835,5,5042 12th Ave NE,Seattle,WA,98105,1,47.6661628,-122.3149322,138624e8-99da-45a0-ab65-b5c41705004d,0,1.0,500.0,1595.0,
1128,2070078,/WA/Seattle/5115-Ravenna-Ave-NE-98105/home/2070078,4,5115 Ravenna Ave NE,Seattle,WA,98105,1,47.666284,-122.303754,9a576e9b-8139-41ae-b693-c1cc5f20e8ee,4,2.0,1100.0,2700.0,
1129,2075133,/WA/Seattle/4240-8th-Ave-NE-98105/apartment/2075133,5,4240 8th Ave NE,Seattle,WA,98105,1,47.6586523,-122.3195278,b5c546c0-3898-4eaa-a291-63282a847ddb,2,1.0,505.0,1725.0,
1130,308622,/WA/Seattle/5043-18th-Ave-NE-98105/apartment/308622,5,5043 18th Ave NE,Seattle,WA,98105,1,47.6661125,-122.3085596,a0601096-2963-40e7-9c78-37864f674cbb,1,4.0,150.0,715.0,
1131,2061963,/WA/Seattle/709-NE-43rd-St-98105/home/2061963,4,709 NE 43rd St,Seattle,WA,98105,1,47.6593127,-122.3203942,a1818a19-9944-41e2-999a-11e62c067aed,0,1.0,295.0,995.0,"Right in the heart of UW, only 5 minutes walking to the campus. Close to everything that matters, grocery, bus stop , freeway, etc. We also have parking available for tenants with special discount rat"
1132,2098139,/WA/Seattle/4244-8th-Ave-NE-98105/apartment/2098139,5,4244 8th Ave NE,Seattle,WA,98105,1,47.658835,-122.3195179,af106771-5318-41c6-b5c6-8eaa3a45e2e5,2,1.0,591.0,1695.0,
1133,312068,/WA/Seattle/5264-Brooklyn-Ave-NE-98105/home/312068,13,5264 Brooklyn Ave NE,Seattle,WA,98105,1,47.6682865,-122.3139378,cdb8dbd0-43b6-4e7e-aee4-7d7f79aaddc7,9,3.0,120.0,960.0,This is a 9 bedroom 3 bathroom single-family house located in the University of Washington Area. Room Amenities: - twin size bed frame & mattress - a set of study table & chair - nightstand Living Roo
1134,177799128,/WA/Seattle/1401-NE-56th-St-98105/apartment/177799128,5,1401 NE 56th St,Seattle,WA,98105,1,47.6693372,-122.3128451,2acdb8f9-0b4b-4dab-98ee-e02f54775b78,2,1.0,,1725.0,
1135,2086876,/WA/Seattle/852-NE-57th-St-98105/home/2086876,4,852 NE 57th St,Seattle,WA,98105,1,47.6701974,-122.3179061,a7e3e4df-f75f-427b-b8ca-93cc6dc6f78f,3,1.0,850.0,2000.0,
1136,2078968,/WA/Seattle/4755-22nd-Ave-NE-98105/apartment/2078968,5,4755 22nd Ave NE,Seattle,WA,98105,1,47.6646959,-122.3047566,424c14ac-bc14-4deb-9c51-aa2ec2f688a4,1,1.0,550.0,1295.0,
1137,186125807,/WA/Seattle/5035-15th-Ave-NE-98105/unit-307/apartment/186125807,5,5035 15th Ave NE Unit 307,Seattle,WA,98105,1,47.6659999,-122.3123198,202dcb80-d6d3-4d0d-bab7-cb402d44fccc,1,1.0,525.0,1350.0,"Corner Unit located on the 3rd floor that has large Living Room, bedroom, and galley style kitchen. Our property is a 10 minute walk to the heart of the University of Washington campus. Very close to "
1138,190394405,/WA/Seattle/4131-11th-Ave-NE-98105/unit-101/apartment/190394405,5,4131 11th Ave NE Unit 101,Seattle,WA,98105,1,47.657284,-122.3165152,d0118470-e756-4a8e-a9fd-f89668b64040,1,1.0,635.0,1500.0,NOW Pre-leasing for Summer/Fall 2024/2025 !!!!! Book a tour ASAP and lock in your favorite unit before it's no longer possible. College Place Apartments is just blocks from the University of Washingto
1139,190394376,/WA/Seattle/4131-11th-Ave-NE-98105/unit-102/apartment/190394376,5,4131 11th Ave NE Unit 102,Seattle,WA,98105,1,47.657284,-122.3165152,5a6036aa-e0ba-4959-bc76-6581bd97219b,0,1.0,375.0,1300.0,"NOW Pre-leasing for Summer/Fall 2024/2025 !!!!! Book a tour ASAP and lock in your favorite unit before it's no longer possible. This Studio, 1 Bath apartment has a wonderful open concept that still ha"
1140,2070517,/WA/Seattle/5225-15th-Ave-NE-98105/home/2070517,5,5225 15th Ave NE,Seattle,WA,98105,1,47.6671385,-122.312249,403fb2dc-df1d-415e-a882-c98e472fbffb,9,2.5,3208.0,7800.0,
1141,177700978,/WA/Seattle/5214-1-2-15th-Ave-NE-98105/apartment/177700978,5,5214 1/2 15th Ave NE,Seattle,WA,98105,1,47.6669092,-122.3117785,ac1908a9-fdbd-42c2-b83b-d041c61c7147,3,1.0,608.0,2250.0,"5214 1/2 15th Ave NE, Seattle, WA 98105 FALL 2024 PRELEASE NOW! AVA 9/8! Please email to schedule tour or for more pictures/information! 3BR/1BA unit in well-maintained triplex, convenient location in"
1142,311985,/WA/Seattle/5269-Brooklyn-Ave-NE-98105/home/311985,6,5269 Brooklyn Ave NE,Seattle,WA,98105,1,47.6684034,-122.3143832,66fcc8bc-77e0-45c3-bb0f-6e0cc92b6a50,5,1.5,1980.0,4600.0,"5269 Brooklyn Ave NE, Seattle, WA 98105 Available for Fall prelease! Located in the heart of UW! Please DO NOT CALL: Email to schedule tour or for more pictures/information! Well-maintained 5BR/1.5BA/"
1143,190291096,/WA/Seattle/4547-8th-Ave-NE-98105/unit-305/home/190291096,13,4547 8th Ave NE Unit 305,Seattle,WA,98105,1,47.6628143,-122.3199182,1defcaba-ebde-4831-a3a8-a50d27f6f9e2,1,1.0,593.0,1730.0,"4547 8th Ave NE, Apt 305, Duncan Place, Seattle, WA 98105 Fall 2024 prelease NOW! Rent includes one parking and utilities! Please email to schedule tour or for more pictures/information! Walkscore-rat"
1144,184885131,/WA/Seattle/4760-22nd-Ave-NE-98105/unit-6/apartment/184885131,5,4760 22nd Ave NE Unit 6,Seattle,WA,98105,1,47.6647633,-122.3040557,0ff71792-9201-4350-9f83-35753575424f,1,1.0,605.0,1525.0,"Spacious 1 bedroom unit, with large living room windows to soak up as much natural lighting as possible. Small kitchen for easy maintenance. Lots of storage closets throughout the unit. Bedroom large "
1145,187213897,/WA/Seattle/4760-22nd-Ave-NE-98105/unit-2/apartment/187213897,5,4760 22nd Ave NE Unit 2,Seattle,WA,98105,1,47.6647709,-122.3041098,d8f21c19-8ef7-4bca-8dff-fecb3db82d77,1,1.0,565.0,1475.0,"Nice living room with large plate glass windows, large bedroom, and full bathroom. Unit will have updated flooring (hardwood vinyl), updated kitchen cabinets, and neutral paint scheme. Pictures are of"
1146,185426101,/WA/Seattle/4547-19th-Ave-NE-98105/unit-5/home/185426101,6,4547 19th Ave NE Unit 5,Seattle,WA,98105,1,47.6625722,-122.3075522,e75b068f-9650-4d7c-aafc-de9de22796a3,1,5.0,270.0,1100.0,"This bedroom in a rooming house half a block from University of Washington, is located on the ground floor. The room is 17'4""by 14'6"" with a large closet and a private refrigerator. All utilities and "
1147,311466,/WA/Seattle/5610-Roosevelt-Way-NE-98105/home/311466,6,5610 Roosevelt Way NE,Seattle,WA,98105,1,47.6697745,-122.3170718,9ec3a14a-af6a-4ce9-a2d7-6bc9a7636f68,8,3.0,2130.0,6000.0,"U-District PRE-LEASING for September, 2024 Spacious 8 bedrooms house in University District. Wood floor through out the house, new double pane windows. Granite counter top, tile floor in kitchen & bat"
1148,189916853,/WA/Seattle/4760-22nd-Ave-NE-98105/unit-4/apartment/189916853,5,4760 22nd Ave NE Unit 4,Seattle,WA,98105,1,47.6647709,-122.3041098,7bd806c0-fac9-4310-9d86-56f955475ae7,1,1.0,445.0,1425.0,Base Rent: $1425.00 Utilities: $85 for 1 occupant / $45 per additional (Water/Sewer/Garbage Fee) Electricity is billed directly to tenant by SCL Deposit: $1000 Pictures are of a similar unit. Steps Aw
1149,189654612,/WA/Seattle/4230-8th-Ave-NE-98105/unit-103/apartment/189654612,5,4230 8th Ave NE Unit 103,Seattle,WA,98105,1,47.6584305,-122.319498,2d2c148d-4973-4bfd-a780-433ac75a2ffe,2,1.0,700.0,1800.0,2 Bedroom near the University. 13 minute walk to the University. 96 Walkscore
1150,2062244,/WA/Seattle/Nora-Apartments/apartment/2062244,5,4106 12th Ave NE,Seattle,WA,98105,1,47.6570437,-122.3152615,72551232-9198-4b6c-b532-cbd7f869ebd6,2,1.0,355.0,1765.0,"College living takes on a whole new meaning when you live at NORA, a fully furnished luxury apartment community just minutes from the University of Washington campus. Our spacious studio, one-, and tw"
1151,2061288,/WA/Seattle/The-Overlook-at-Westridge/apartment/2061288,5,600 SW Kenyon St,Seattle,WA,98106,1,47.5321689,-122.3445325,a4ad600d-5fab-402c-bcdc-eaa3eabbff20,3,2.0,1141.0,2880.0,"The Overlook at Westridge is the right location for the right price! Minutes to downtown Seattle, breathtaking views of the city and mountains, close to shopping and restaurants, all the fun the Pacif"
1152,45463840,/WA/Seattle/Youngstown-Flats/apartment/45463840,5,4040 26th Ave SW,Seattle,WA,98106,1,47.5670375,-122.3648582,5418b2a1-21b5-4833-942a-578a8d3e9513,2,2.0,992.0,3260.0,"Youngstown Flats in West Seattle offers the perfect balance of art and nature. Here, you'll revel in the details with an array of amazing amenities like a rooftop Sky Lounge with grills and amazing vi"
1153,474028,/WA/Seattle/9234-3rd-Ave-SW-98106/home/474028,6,9234 3rd Ave SW,Seattle,WA,98106,1,47.5200392,-122.3383192,07ecdb6f-71da-427d-a2ee-9a01d0090316,5,3.0,2550.0,3749.0,"This fully renovated and specious home is located in the beautiful Highland Park neighborhood, only 12 min away from both downtown Seattle and the airport. Extremely close to Westcrest Park, Westwood "
1154,191022889,/WA/Seattle/9404-18th-Ave-SW-98106/home/191022889,6,9404 18th Ave SW,Seattle,WA,98106,1,47.5189472,-122.3574281,2e89849b-e70d-4317-9dba-7fb4d6810f5b,3,2.5,1447.0,3850.0,Property Id: 1498140 Excellent walk score of 90/100. Be the first to live in this 2024 custom built home featuring an open floor plan with high ceilings extended walls of windows. 3-bedroom 2.5 bath h
1155,472620,/WA/Seattle/9256-21st-Ave-SW-98106/home/472620,6,9256 21st Ave SW,Seattle,WA,98106,1,47.5193783,-122.3602699,238eb0ee-bcf6-4681-8b59-6fb3048ebf15,1,1.0,,775.0,"Property Id: 124913 This is a newly remodeled room for sharing in a house, NOT AN APARTMENT. The room is private with a private entrance but the bathrooms, kitchen, and laundry are shared with other t"
1156,474521,/WA/Seattle/8147-9th-Ave-SW-98106/home/474521,6,8147 9th Ave SW,Seattle,WA,98106,1,47.5287463,-122.3470443,4e31d957-3044-4b9d-bb40-95576461a077,2,1.0,1400.0,2900.0,"Virtual Tour Link- https://my.matterport.com/show/?m=ZZW5AgiUrb1 This spacious 2 bedroom, 1 bathroom apartment in West Seattle is available for rent now for $2,900 per month. Your new home has been ne"
1157,2063460,/WA/Seattle/Flats-at-Delridge/apartment/2063460,5,9252 17th Ave SW,Seattle,WA,98106,1,47.5193937,-122.3562223,2239b57f-d833-4b0c-91ff-e97e3b869ebd,0,1.0,355.0,1200.0,$1000 OFF. Flats at Delridge is a 16-unit apartment community in the highly sought-after Delridge neighborhood in West Seattle. All apartments are fully renovated and are oversized studios with half-w
1158,2088246,/WA/Seattle/Willow-Court-Apartments/apartment/2088246,5,6901 Delridge Way SW,Seattle,WA,98106,1,47.5411719,-122.3614241,36810293-6310-4539-862f-a1365b5c1e0b,2,1.0,900.0,1900.0,
1159,474638,/WA/Seattle/7940-Delridge-Way-SW-98106/home/474638,6,7940 Delridge Way SW,Seattle,WA,98106,1,47.5306566,-122.3601627,fd97c84b-063c-4044-84df-56975d0d104a,4,3.0,1960.0,3750.0,"Welcome to this charming 4-bedroom, 3-bathroom house located at 7940 Delridge Way SW in Seattle, WA. This spacious home offers 1960 sqft of living space providing modern amenities in a convenient loca"
1160,177456435,/WA/Seattle/Arrowhead-Gardens/apartment/177456435,5,9220 2nd Ave SW,Seattle,WA,98106,1,47.5207708,-122.3350746,afaf02a9-0b5b-442e-8406-3b3fd9bdd45e,2,1.0,791.0,1620.0,"**Must be Age 61+ (or Age 55+ with a disability)**<BR>This is your time, and we have got just the place where you can make the most of it. You will find that an active, carefree, and sustainable lifes"
1161,2091403,/WA/Seattle/Westhaven/apartment/2091403,5,2201 SW Holden St,Seattle,WA,98106,1,47.5333845,-122.3628842,288d25aa-c6df-415c-a966-347348ea5897,3,2.0,1100.0,1705.0,"""Westhaven Apartments offers newly renovated apartment homes featuring new black appliances, vinyl wood floors, cozy wood burning fireplaces and full size washer and dryers. Surrounded by seven acres "
1162,474116,/WA/Seattle/8110-14th-Ave-SW-98106/home/474116,6,8110 14th Ave SW,Seattle,WA,98106,1,47.5296462,-122.3525931,9552093b-36a8-4233-88c9-3b0d2d2350f7,1,1.0,500.0,2295.0,Welcome home to this cottage located in West Seattle/Delridge area.  The home is remodeled with hard surface flooring and lots of light from all of the windows.  The home has a beautiful yard with gre
1163,190912357,/WA/Seattle/9816-20th-Ave-SW-98106/home/190912357,6,9816 20th Ave SW,Seattle,WA,98106,1,47.515038,-122.3588484,9f528342-8acf-43df-aece-0815eb6a6b10,2,1.0,,1900.0,
1164,179756785,/WA/Seattle/8817-Delridge-Way-SW-98106/home/179756785,13,8817 Delridge Way SW,Seattle,WA,98106,1,47.5241828,-122.3607343,0b9e1462-5594-4977-b777-d5aec6b85ea5,3,2.0,1410.0,2850.0,Property Id: 1273538 Welcome to this spacious 3-level 1410 sq. ft. townhome in the Westwood Village area of West Seattle on Delridge Way SW. Featuring a living room and kitchen on the entry-level with
1165,474329,/WA/Seattle/7902-Delridge-Way-SW-98106/home/474329,6,7902 Delridge Way SW,Seattle,WA,98106,1,47.5317439,-122.3601392,bedfcda2-a72b-49a6-8a8d-64e52db60bb7,4,3.0,1910.0,2995.0,"Introducing the Stunning 4 bd Home in Seattle! This spacious house boasts 4 bedrooms and 3 bathrooms, perfect for those looking for ample space and comfort. The property features a garage for convenie"
1166,2097116,/WA/Seattle/4050-Delridge-Way-SW-98106/home/2097116,4,4050 Delridge Way SW,Seattle,WA,98106,1,47.5668856,-122.3629922,cf6aba94-d10e-41c1-9d1e-070cf98744d5,1,1.0,700.0,1600.0,
1167,160638,/WA/Seattle/5267-21st-Ave-SW-98106/home/160638,6,5267 21st Ave SW,Seattle,WA,98106,1,47.5552134,-122.3603639,af10700a-2e1f-4d19-8281-05d81a49aa71,3,2.0,2640.0,4395.0,Welcome home to this cozy West Seattle home with all the space and charm you've been searching for! Many updates throughout with main level living all on one floor.  Spacious covered front porch welco
1168,160775,/WA/Seattle/6522-16th-Ave-SW-98106/home/160775,6,6522 16th Ave SW,Seattle,WA,98106,1,47.5439996,-122.3545975,9eb1538d-9c7b-49ed-b065-bca937140593,2,1.0,720.0,2450.0,"Adorable 2 bed / 1 bath in great West Seattle location available for lease! Updated & hardwood flooring throughout (no carpet). Schedule your showing today, this one will go quick! Key Features: * Rem"
1169,158940,/WA/Seattle/4856-25th-Ave-SW-98106/home/158940,6,4856 25th Ave SW,Seattle,WA,98106,1,47.5576095,-122.3639871,091ef882-e539-407d-b4ab-1e1f4ee95481,2,1.0,860.0,2550.0,"Welcome home to this stunning 2 bedroom, 1 bathroom home for rent in Seattle! Located in the North Delridge neighborhood. This home has been completely remodeled and is located on a corner lot for add"
1170,474113,/WA/Seattle/Edric-Apartments/apartment/474113,5,9021 17th Ave SW,Seattle,WA,98106,1,47.5222638,-122.3566259,1a3a4697-b801-422b-8494-565e68caf7b3,2,2.0,919.0,2445.0,"Edric Apartment offers 32 large apartment units centrally located between Westwood Village, White Center Shops & Restaurants and the beautiful expanse of Westcrest Park. Many of the units have private"
1171,190415322,/WA/Seattle/8854-Delridge-Way-SW-98106/unit-206-206/apartment/190415322,5,8854 Delridge Way SW Unit 206 206,Seattle,WA,98106,1,47.5231255,-122.3600582,f5b05d26-156e-47fc-986a-92ccc70d8974,1,1.0,580.0,1795.0,"Schedule a Tour! Call 1(509) 776-7071 or email delridge-heights@rent.dynasty.com<br>Video Tour: https://youtu.be/4fuzBaRDOdk<br><br>Community:<br>Welcome to Delridge Heights Apartments, a brand-new We"
1172,106781171,/WA/Seattle/Aura-West-Seattle/apartment/106781171,5,4435 35th Ave SW,Seattle,WA,98126,1,47.5664049,-122.3608219,2b3139b3-9432-4c26-b08e-426cada34f2d,1,1.0,735.0,2405.0,"From cozy escapes to sprawling, industrial-sized live/work studio apartments, Aura West Seattle has the home that's uniquely yours. Each studio, 1 and 2 bedroom apartment or townhome offers modern fin"
1173,475958,/WA/Seattle/9203-16th-Ave-SW-98106/home/475958,4,9203 16th Ave SW,Seattle,WA,98106,1,47.5208481,-122.3554483,3fc3ed92-5267-42d8-a40c-580494bd7114,3,1.0,,2100.0,
1174,190324411,/WA/Seattle/2148-SW-Holden-St-98106/apartment/190324411,5,2148 SW Holden St,Seattle,WA,98106,1,47.5342155,-122.3625336,8dc1ba16-f5f7-446b-b297-5738f84159fe,2,1.0,815.0,1920.0,
1175,161731,/WA/Seattle/928-SW-Holden-St-98106/home/161731,13,928 SW Holden St,Seattle,WA,98106,1,47.5342305,-122.3485241,d8263c0c-d466-464b-a1a5-fbf3d38ec6db,3,2.5,1400.0,2850.0,"LVY75122036 - This sophisticated West Seattle townhome offers an abundance of space and style. Boasting three expansive bedrooms, two with their own full ensuite baths and large closets, as well as a "
1176,493199,/WA/Seattle/Valdok-Apartments/apartment/493199,5,1701 NW 56th St,Seattle,WA,98107,1,47.6692615,-122.3793323,640c4b32-1c82-4823-a069-aeeb192fc598,2,2.0,1145.0,3541.0,Choose the type of leasing experience that works best for you! 1. Private Tours By Appointment 2. Self-Guided Tours 3. Video or Facetime Tour Contact us to schedule your appointment today. $0 ZERO DEP
1177,45465207,/WA/Seattle/AMLI-Mark-24/apartment/45465207,5,2428 NW Market St,Seattle,WA,98107,1,47.668866,-122.388841,201b6529-1afc-4eac-8965-d067476a74b2,2,2.0,,3799.0,"Our Ballard apartments for rent are outfitted to the nines. Residents have access to fantastic views of the charming historic neighborhood, Salmon Bay and even the Olympic Mountains. Apartments featur"
1178,2064983,/WA/Seattle/1545-NW-52nd-St-98107/apartment/2064983,5,1545 NW 52nd St,Seattle,WA,98107,1,47.6662218,-122.3782593,a8943838-6992-4f2b-9f15-a59a540e1f04,2,2.0,1000.0,2400.0,"LVY77536559 - This is a nice 3 story 5 unit apartment building just west of 15th Ave NW on NW 52nd St. Laundy room and storage lockers on the 1st floor. This is a nice, large, bright, second-floor 2 b"
1179,2088437,/WA/Seattle/2216-NW-58th-St-98107/apartment/2088437,5,2216 NW 58th St,Seattle,WA,98107,1,47.6711342,-122.385601,743e974f-0b43-49ed-8927-8cce8deb443d,1,1.0,600.0,1450.0,LVY77536555 - This is a nice 3 story Ballard 6 unit apartment building. It is located on NW 58th street just east of 24th ave NW. Just across the street from the Ballard Commons park! It is a very con
1180,493545,/WA/Seattle/5506-7th-Ave-NW-98107/home/493545,4,5506 7th Ave NW,Seattle,WA,98107,1,47.6690177,-122.3647541,41285f98-b36c-4950-a505-e366f2c7bd7f,2,2.0,935.0,2935.0,"Welcome to this amazing unit in prime Ballard neighborhood. Located within blocks of restaurants, shops, and downtown Ballard retail (2 blocks to Safeway). Also included are a private deck, overlookin"
1181,45465209,/WA/Seattle/AVA-Ballard/apartment/45465209,5,5555 14th Ave NW,Seattle,WA,98107,1,47.6691992,-122.3740345,c33e25b6-7cfc-4c90-8fc0-7c337a7c55c2,2,2.0,1114.0,3535.0,"AVA is a new living space steps from the energy of Ballard ? where bars and clubs converge with galleries and restaurants, where sushi meets tacos, and music collides with performing arts. Oh yeah, an"
1182,180426991,/WA/Seattle/6400-32nd-Ave-NW-98107/apartment/180426991,5,6400 32nd Ave NW,Seattle,WA,98107,1,47.6753522,-122.3981329,eccb30da-208b-4dfe-8189-d82ab461dfbb,1,1.0,700.0,1775.0,
1183,143514393,/WA/Seattle/2626-NW-62nd-St-98107/home/143514393,13,2626 NW 62nd St,Seattle,WA,98107,1,47.6739407,-122.3913984,c912d1d9-9d3e-4340-9e33-2a448c05f4de,4,3.0,1950.0,5200.0,"CLICK ""REQUEST A TOUR"" NOW! Modern 1950sqf single family house with AC! The lower level of this home offers two bedrooms and one full bath. Huge open floor plan on the 2nd level with living, dining an"
1184,69354791,/WA/Seattle/Odin/apartment/69354791,5,5343 Tallman Ave NW,Seattle,WA,98107,1,47.667794,-122.3809463,4024b74f-b135-455e-a25e-c3a5f1fd18f5,2,2.0,1075.0,2399.0,"As an homage to Ballard's rich history, Odin Apartments is an extraordinary residential community both inside and out. With architecture inspired by a geode, Odin Apartments' robust exterior wraps aro"
1185,493847,/WA/Seattle/Chic-Studios-in-Historic-Ballard-Neighborhood/apartment/493847,5,1436 NW 62nd St,Seattle,WA,98107,1,47.6740448,-122.3753167,9c63b7bb-3415-4b1d-8091-3fdede17add7,0,1.0,247.0,1135.0,"Visit our mid rise community of contemporary studios situated in the heart of trendy downtown Ballard. Immerse yourself in Ballard's finest night life, restaurants, and shopping just blocks from your "
1186,493595,/WA/Seattle/ALNA-Ballard/apartment/493595,5,1123 NW 57th St,Seattle,WA,98107,1,47.6699653,-122.3718257,4458a794-031b-47a1-9dc6-6ab18f2e7258,1,1.0,453.0,1799.0,Experience the ultimate urban living in Seattle's vibrant Ballard neighborhood at ALNA Ballard. Our studio and one bedroom homes offer a range of contemporary and luxurious features that meet the need
1187,2096903,/WA/Seattle/5209-Russell-Ave-NW-98107/apartment/2096903,5,5209 Russell Ave NW,Seattle,WA,98107,1,47.6661769,-122.3804223,5a10b491-57fd-43bb-919d-2c2ab4da0d46,1,1.0,800.0,1650.0,
1188,182654511,/WA/Seattle/1521-NW-54th-St-98107/unit-210/apartment/182654511,5,1521 NW 54th St Unit 210,Seattle,WA,98107,1,47.6676776,-122.3773647,79e22fc7-3eab-42e0-9612-25583f7835e7,0,1.0,454.0,1795.0,"This newly renovated 2nd floor, south-facing apartment, features an open floor plan, full sized kitchen, with all stainless appliances, and brand new countertops. New Pergo wood flooring throughout. E"
1189,2072861,/WA/Seattle/1427-NW-62nd-St-98107/apartment/2072861,5,1427 NW 62nd St,Seattle,WA,98107,1,47.6736138,-122.3749164,b3bf0f1b-eb5b-424f-8a9d-72d53c87964a,2,1.0,1000.0,2000.0,
1190,2061046,/WA/Seattle/1420-NW-61st-St-98107/apartment/2061046,5,1420 NW 61st St,Seattle,WA,98107,1,47.6733038,-122.3747069,0b8b2b1a-c73b-4a8a-8140-457beddb621e,1,1.0,837.0,2295.0,
1191,162189,/WA/Seattle/2443-NW-59th-St-98107/unit-B/home/162189,13,2443 NW 59th St Unit B,Seattle,WA,98107,1,47.6715001,-122.3894637,ea6f0c6e-90e5-4d47-a3b9-c4320c86637c,3,2.5,1390.0,3950.0,"Experience this charming, light-filled three-bedroom townhome, ideally located steps from Ballard's vibrant attractions, yet offering a peaceful neighborhood setting. Nearly 1400 sqft of comfortable l"
1192,298633,/WA/Seattle/215-NW-60th-St-98107/home/298633,6,215 NW 60th St,Seattle,WA,98107,1,47.6721276,-122.360234,7690064e-1235-4c86-b3bc-eafb383aa4cb,4,3.5,,6950.0,"A 21st century beauty with an eye to late 19th century style and quality, this stunning home brilliantly recreates an impeccable example of Craftsman architecture. Exquisite millwork, plenty of custom"
1193,2090982,/WA/Seattle/700-NW-Market-St-98107/apartment/2090982,5,700 NW Market St,Seattle,WA,98107,1,47.668925,-122.365334,8870291e-2527-438f-8ef6-110ab03c61ee,1,1.0,600.0,1595.0,"Historic meets hip in this charming 10-unit property, nestled in the heart of quirky Ballard. Each unit features hardwood floors, vintage kitchens with a dash of retro flair, energy-efficient double p"
1194,69354788,/WA/Seattle/Soren/apartment/69354788,5,5711 24th Ave NW,Seattle,WA,98107,1,47.670675,-122.3878448,1de76f02-ece5-495d-8a30-3789b2804903,1,1.0,816.0,2558.0,"Inspired by Ballard's Scandinavian roots, Soren is focused on functionality and passion for life.  Well-planned live/work, open 1 bedroom, true 1 bedroom and 2 bedroom LEED Gold inspired design provid"
1195,493534,/WA/Seattle/Contemporary-Studios-in-Desirable-Ballard-Neighborhood/apartment/493534,5,1443 NW 63rd St,Seattle,WA,98107,1,47.674323,-122.3755223,b38e205c-113c-477f-89b8-417e71cee7bc,0,1.0,245.0,1175.0,"Visit our mid rise community of chic studios situated in the heart of trendy downtown Ballard. Immerse yourself in Ballard's finest night life, restaurants, and shopping just blocks from your front do"
1196,2091040,/WA/Seattle/1503-NW-59th-St-98107/home/2091040,5,1503 NW 59th St,Seattle,WA,98107,1,47.6714359,-122.3765203,7125d280-1a77-449d-b8d5-1312ca2d5ef2,0,1.0,309.0,1385.0,KARSTI APARTMENTS IS A COLIVING COMMUNITY IN BALLARD OFFERING PRIVATE STUDIO APARTMENTS COMBINED WITH NUMEROUS SHARED SPACES DESIGNED TO FOSTER FUN + FRIENDSHIP  SHARED SPACES AND AMENITIES With over 
1197,143493368,/WA/Seattle/Grove/apartment/143493368,5,6301 15th Ave NW,Seattle,WA,98107,1,47.6747194,-122.3765316,6e9f2da6-f88d-4807-b70d-35ff263e24b5,0,1.0,430.0,1499.0,
1198,182034512,/WA/Seattle/939-NW-56th-St-98107/home/182034512,13,939 NW 56th St,Seattle,WA,98107,1,47.6692811,-122.3703241,af9b9941-25e2-45fa-8d67-fb195d402c28,2,2.0,1220.0,3999.0,"Introducing a stunning new construction townhome in the heart of Ballard. <br><br>This modern 2-bedroom   Office, 2-bathroom townhouse boasts a large rooftop deck with breathtaking city views, perfect"
1199,173655949,/WA/Seattle/1750-NW-60th-St-98107/unit-A/home/173655949,13,1750 NW 60th St Unit A,Seattle,WA,98107,1,47.6726528,-122.3811549,acbdd0d8-84d5-4291-abd8-54e2a40a3b35,2,2.0,1219.0,3995.0,"This modern-style townhome boasts 2 spacious bedrooms, den, 1.75 baths and 1219 sq feet! With a contemporary color palette, urban style kitchen, hardwood floors, and private rooftop deck with views, y"
1200,2088139,/WA/Seattle/2021-NW-58th-St-98107/apartment/2088139,5,2021 NW 58th St,Seattle,WA,98107,1,47.6707329,-122.3829507,38c0dc08-ec16-4e6f-8c2d-66aab7f48240,1,1.0,540.0,1850.0,
1201,2080730,/WA/Seattle/1423-NW-64th-St-98107/apartment/2080730,5,1423 NW 64th St,Seattle,WA,98107,1,47.6750442,-122.3747314,8ca800cd-750b-4d35-8ce1-b40ef23736d9,2,1.0,850.0,1975.0,
1202,2081971,/WA/Seattle/BAL/apartment/2081971,5,1531 NW 61st St,Seattle,WA,98107,1,47.6728689,-122.3776839,51197bca-1f27-4617-96b7-03472d458bae,1,1.0,589.0,1900.0,
1203,2079205,/WA/Seattle/2401-NW-63rd-St-98107/apartment/2079205,5,2401 NW 63rd St,Seattle,WA,98107,1,47.6743581,-122.3879066,74e772d8-7f44-430e-8a01-dccae9aeac78,2,1.0,900.0,1995.0,
